place_id,city,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
1259,Kota Madiun,Nusantara Edupark,Taman Hiburan,4.8,Nusantara Edupark is a unique educational park in Madiun City where visitors can learn about Indonesian culture and history through interactive exhibitions and activities. It is a perfect destination for families and students to have fun while gaining knowledge about the wonders of Indonesia.,081939114933,https://nusantaraedupark.com/,$$,,,,,
1260,Kota Malang,Alun alun Kota Malang,Budaya,4.9,"Alun Alun Malang is a central square in Malang city where locals and tourists gather to relax, enjoy street food, and take in the city's vibrant atmosphere. It is also surrounded by historical buildings and serves as a popular spot for events and festivals.",,,$,https://open-trip.id/paket-wisata/open-trip/gunung-bromo-midnight-sunrise/,,,,
1261,Kota Malang,Alun alun Tugu Balaikota,Budaya,4.2,"Alun alun Tugu Balaikota is a central landmark in Malang city where locals and tourists gather, surrounded by historical government buildings. It is a vibrant space with food stalls and street performers, creating a lively atmosphere for visitors to enjoy.",,,$,,,,,
1262,Kota Malang,Club House Istana Dieng,Wisata Alam,4.8,"Located in Malang city, Club House Istana Dieng is a luxurious recreational facility with stunning views of the surrounding mountains and valleys. Visitors can enjoy various facilities such as swimming pools, restaurants, and spa services.",0341561222,,$,,,,,
1263,Kota Malang,Fantasy Land Tlogomas,Taman Hiburan,4.7,"Fantasy Land Tlogomas is a popular amusement park in Malang, offering various thrilling rides and attractions for visitors of all ages. It is a perfect place for families and friends to have a fun and exciting day out.",,,$$,,,,,
1264,Kota Malang,Hawai Waterpark,Taman Hiburan,5.0,"Hawai Waterpark is a popular water park located in Malang city, offering a variety of exciting water rides and attractions for visitors to enjoy.",03414351797,http://hawaiwaterpark.com/,$$$,,,,,
1265,Kota Malang,Kampung Biru Arema,Budaya,4.1,"Kampung Biru Arema is a vibrant neighborhood in Malang known for its blue-painted houses and strong cultural ties to the local football team, Arema FC. The area is popular for its colorful street art, traditional music performances, and cozy cafes serving local delicacies.",,https://kampungbiruaremangalam.blogspot.com/,$,,,,,
1266,Kota Malang,Koridor Kajoetangan,Budaya,4.3,Koridor Kajoetangan di kota Malang adalah area yang indah dengan pepohonan rindang yang cocok untuk bersantai dan berolahraga. Tempat ini juga sering dijadikan lokasi untuk berjalan-jalan santai dan menikmati udara segar pagi.,,https://www.heritage-kajoetangan.com/,$,,,,,
1267,Kota Malang,Kampung Budaya Polowijen,Budaya,4.3,"Kampung Budaya Polowijen is a cultural village in Malang, offering various traditional arts and crafts activities for visitors to experience the local culture. It is a vibrant community where tourists can learn about Javanese traditions and interact with friendly locals.",08155181303,https://kampungbudayapolowijen.blogspot.com/,$,,,,,
1268,Kota Malang,Idjen Boulevard,Wisata Alam,4.2,"Idjen Boulevard is a popular tourist spot in Malang city, offering a refreshing green area for leisure activities such as jogging or relaxing with family and friends. The boulevard is lined with trees and has a beautiful view of Mount Arjuno in the background.",,,$,,,,,
1269,Kota Malang,Kampung Warna-Warni,Budaya,5.0,"Kampung Warna-Warni is a colorful village in Malang city, where every corner is painted with vibrant colors creating a picturesque and joyful atmosphere. The village is popular among tourists for its unique and Instagram-worthy spots for photography.",,,$,,,,,
1270,Kota Malang,Wisata Gantangan Burung,Wisata Alam,4.5,Gantangan Burung is a bird market in Malang where visitors can buy and see various types of birds and bird accessories. It is a popular destination for bird lovers and enthusiasts.,,,$,,,,,
1271,Kota Malang,Eco Club Citra Garden,Wisata Alam,4.5,"Eco Club Citra Garden is a recreational park in Malang city that offers a variety of eco-friendly activities and facilities for visitors to enjoy. It provides a green escape from the hustle and bustle of the city, perfect for nature lovers and those seeking relaxation.",,,$$,,,,,
1272,Kota Malang,Malang Night Market,Budaya,4.7,"Malang Night Market is a vibrant night market in Malang city, offering a variety of local food, traditional crafts, and live music performances. Visitors can enjoy a lively atmosphere and taste authentic Indonesian street food.",,,$,,,,,
1273,Kota Malang,Perpustakaan Kota Malang,Budaya,4.0,"The library of Malang City is a modern and well-equipped facility, providing a quiet and conducive environment for reading and studying. It offers a wide range of books and resources for students, researchers, and book enthusiasts alike.",0341362005,https://dispussipda.malangkota.go.id/,$,,,,,
1274,Kota Malang,Batik Soendari Malang,Budaya,4.7,"Batik Soendari Malang is a traditional batik workshop where visitors can see the process of making batik while also shopping for unique batik products. Located in the city of Malang, it offers a glimpse into the rich cultural heritage of Indonesia.",081907771333,,$,,,,,
1275,Kota Malang,Taman Cerdas Trunojoyo,Taman Hiburan,4.0,Taman Cerdas Trunojoyo is located in the city of Malang. It is an educational and recreational park that offers interactive exhibits and activities for visitors to learn and have fun.,,,$,,,,,
1276,Kota Malang,Taman Kunang-Kunang,Wisata Alam,4.4,"Taman Kunang-Kunang is located in Malang city, offering a beautiful natural setting and the chance to see fireflies glowing at night. It is a popular spot for nature lovers and photo enthusiasts.",,,$,,,,,
1277,Kota Malang,Taman Merbabu,Wisata Alam,4.1,"Taman Merbabu is a recreational park located in Malang city, offering a beautiful natural landscape and relaxing atmosphere. Visitors can enjoy various outdoor activities and have a leisurely time with family and friends.",,,$,,,,,
1278,Kota Malang,TamanSingha Merjosari,Taman Hiburan,4.5,"Taman Singha Merjosari is a popular recreational park located in Malang city, offering a peaceful atmosphere and various exciting attractions for visitors to enjoy. Visitors can relax in the lush greenery, try out the playgrounds, or take a stroll around the park to unwind.",,,$,,,,,
1279,Kota Malang,Pasar Bunga dan Burung Splendid,Wisata Alam,4.6,"Pasar Bunga dan Burung Splendid terletak di Kota Malang, tempat ini menjadi pusat perbelanjaan bunga dan burung yang indah dan menarik bagi para pengunjung. Terdapat berbagai jenis bunga dan burung yang dapat ditemukan di pasar ini, menjadikannya tempat yang cocok untuk berbelanja dan menikmati keindahan alam.",,,$,,,,,
1280,Kota Malang,Kampoeng Qur'an Wijaya Kusuma,Wisata Religi,4.8,Kampoeng Qur'an Wijaya Kusuma located in Malang city. It is a religious tourism destination where visitors can learn about the Quran and Islamic teachings in a peaceful and serene environment.,,,$,,,,,
1281,Kota Malang,Taman Rekreasi Telogo Mas,Taman Hiburan,4.3,"Taman Rekreasi Telogo Mas is a beautiful recreational park located in Malang, with a serene lake where visitors can enjoy various outdoor activities. The park is surrounded by lush greenery, making it a perfect spot for relaxation and picnics.",0341580074,,$,,,,,
1282,Kota Malang,Taman Slamet,Taman Hiburan,4.5,"Taman Slamet is a beautiful park located in Malang city, offering a peaceful escape from the busy urban life with lush greenery and various recreational facilities.",,,$,,,,,
1283,Kota Malang,Trans Studio Mini Malang,Taman Hiburan,4.8,Trans Studio Mini Malang is a mini theme park located in Malang City. It offers various indoor and outdoor attractions inspired by iconic landmarks and architectures from around the world.,,https://instagram.com/transstudiomini.malangmx,$$,,,,,
1284,Kota Malang,Wisata Belanja Tugu,Budaya,4.4,Visit Tugu Malang for a unique shopping experience with a variety of traditional handicrafts and souvenirs. Enjoy the lively atmosphere and explore the local culture through the vibrant displays and street vendors.,087857573735,,$,,,,,
1285,Kota Malang,Wisata Belanja Velodrome,Taman Hiburan,4.1,"Velodrome is a shopping destination located in the city of Malang, offering a variety of shops and stalls selling unique items and local products. It is a popular spot for tourists looking to buy souvenirs and gifts.",,,$,,,,,
1286,Kota Malang,Museum Brawijaya,Budaya,4.3,"Museum Brawijaya is located in Malang City, showcasing historical artifacts and artworks from Indonesia's military history. It provides insight into the country's past military achievements and struggles.",,https://www.musiumindonesia.com/museum/50/1/Museum_Brawijaya_Malang,$,,,,,
1287,Kota Malang,Museum Empu Purwa,Budaya,4.6,Museum Empu Purwa Malang is a cultural museum that showcases traditional Javanese arts and crafts. It is a must-visit destination for those interested in learning about Indonesia's rich cultural heritage.,,,$,,,,,
1288,Kota Malang,Kampung Karang Besuki,Wisata Alam,4.4,Kampung Karang Besuki is a traditional village in Malang where you can experience the local culture and see beautiful old Javanese architecture. It is a perfect place to relax and immerse yourself in the charm of Malang's countryside.,,,$,,,,,
1289,Kota Malang,Museum Musik Indonesia,Budaya,4.3,"The Museum of Indonesian Music is located in Malang, showcasing a collection of traditional and contemporary Indonesian musical instruments. Visitors can learn about the rich diversity of Indonesian music and its cultural significance.",08113402929,http://www.museummusikindonesia.com/,$,,,,,
1290,Kota Malang,Kampung Wisata Jodipan,Budaya,4.8,"Kampung Wisata Jodipan is an instagrammable colorful village in Malang, East Java, with vibrant painted houses and art installations. It has become a popular tourist destination for its unique and photogenic alleyways.",,,$,,,,,
1291,Kota Mojokerto,Kawasan Jogging Track,Wisata Alam,4.4,"Mojokerto City is famous for its Jogging Track area, providing a tranquil space for outdoor activities and exercise. The track is surrounded by lush greenery, making it an ideal place for jogging and cycling enthusiasts.",,,$,,,,,
1292,Kota Mojokerto,Kolam Renang Royal Regency,Taman Hiburan,4.4,Mojokerto City - Royal Regency Swimming Pool is a popular destination for locals and tourists to relax and enjoy swimming in a modern and luxurious setting. Visitors can unwind and cool off in the refreshing pool while taking in the beautiful surroundings of Mojokerto.,0321332372,,$$,,,,,
1293,Kota Mojokerto,Kolam Renang Royal Waterpark,Taman Hiburan,4.1,"Mojokerto city is located in East Java, Indonesia. Royal Waterpark is a popular swimming pool with various water attractions for visitors to enjoy.",,,$$,,,,,
1294,Kota Mojokerto,Mojokerto Fantastik Park,Taman Hiburan,4.7,"Mojokerto Fantastik Park is an exciting amusement park in Mojokerto city, offering various thrilling rides and attractions for visitors to enjoy. It is a popular destination for families and thrill-seekers alike.",,,$$,,,,,
1295,Kota Mojokerto,Pemandian Sekarsari,Wisata Alam,4.2,"Sekarsari Bathing Place is a natural hot spring located in Mojokerto city, offering a relaxing experience with its warm water and beautiful surroundings.",085604526342,,$,,,,,
1296,Kota Mojokerto,Sungai Telusur,Wisata Alam,4.8,"Sungai Telusur terletak di Kota Mojokerto, merupakan tempat yang indah untuk menikmati alam dan aktivitas outdoor seperti bersepeda dan piknik bersama keluarga.",,,$,,,,,
1297,Kota Mojokerto,Sunrise Mall,Taman Hiburan,4.3,"Sunrise Mall is a popular shopping destination in Mojokerto city, offering a wide range of stores and entertainment options for visitors to enjoy. It is a bustling hub for locals and tourists alike to shop, dine, and relax.",03215283888,http://sunrisemall.co.id/,$,,,,,
1298,Kota Mojokerto,TPA Randegan,Wisata Alam,4.3,TPA Randegan is a popular tourist destination in Mojokerto city where visitors can enjoy the beautiful view and the peaceful atmosphere. It is a great place to relax and unwind.,,,$,,,,,
1299,Kota Mojokerto,Villa Royal Waterpark,Taman Hiburan,4.6,"Villa Royal Waterpark in Mojokerto offers a fun and relaxing water park experience for visitors of all ages, with various pools, slides, and facilities. It's a perfect place for families and friends to enjoy a day out in the sun.",,,$$$,,,,,
1300,Kota Mojokerto,Kawasan Benteng Pancasila,Budaya,4.6,"Mojokerto City is home to Benteng Pancasila area, a historic site where visitors can learn about Indonesia's struggle for independence. The area offers a glimpse into the past with its preserved buildings and monuments.",,,$,,,,,
1301,Kota Mojokerto,Klenteng Hok San Kiong,Budaya,4.0,"Klenteng Hok San Kiong is a beautiful Chinese temple located in Mojokerto, known for its intricate architecture and cultural significance. Visitors can explore the temple grounds and learn about the history and traditions of the Chinese community in the area.",0321322628,,$,,,,,
1302,Kota Mojokerto,Museum Gubug Wayang,Budaya,4.8,"Museum Gubug Wayang, located in Mojokerto city, showcases a variety of traditional Indonesian puppets and serves as a center for puppetry arts.",08113527776,https://gubug-wayang.com/,$,,,,,
1303,Kota Pasuruan,Gedung P3GI,Budaya,4.6,"P3GI Building is a cultural and educational center located in Pasuruan City, East Java, offering various programs and activities for the community.",0343421086,https://p3gi.co.id/,$,,,,,
1304,Kota Pasuruan,Kolam Renang Tirto Kencono,Taman Hiburan,4.3,"Tirto Kencono swimming pool is located in Pasuruan city, and it offers a relaxing and refreshing swimming experience surrounded by lush greenery.",0343429762,,$,,,,,
1305,Kota Pasuruan,Pelabuhan Kota Pasuruan,Wisata Bahari,4.1,"Located in Pasuruan city, this port serves as a hub for trading and transportation activities in the region. Visitors can enjoy the view of ships docking and unloading goods while taking a stroll along the port area.",,,$,,,,,
1306,Kota Pasuruan,Taman Pekuncen,Taman Hiburan,4.5,"Taman Pekuncen is a beautiful park located in Pasuruan city, perfect for relaxing and enjoying nature. It offers a peaceful atmosphere with lush greenery and various recreational facilities.",,,$,,,,,
1307,Kota Pasuruan,Taman Sekar Gadung,Taman Hiburan,4.5,"Taman Sekar Gadung is a beautiful park located in Pasuruan city, offering a peaceful escape with various flowers and lush greenery. ",,,$,,,,,
1308,Kota Pasuruan,Wisata Meubel Bukir,Budaya,4.7,Meubel Bukir located in Pasuruan City is a well-known furniture market offering a wide range of high-quality and affordable furniture products. It is a must-visit destination for those looking to decorate their homes with unique and stylish pieces.,,https://www.kampungwisatamebel.com/,$,,,,,
1309,Kota Pasuruan,Pasuruan Jaman Biyen,Budaya,4.6,"Pasuruan Old Town is a historical site in Pasuruan city with colonial-era buildings, offering a glimpse into the city's past.",,,$,,,,,
1310,Kota Pasuruan,Pesta Pangung Hiburan Rakyat,Taman Hiburan,4.8,"Pesta Pangung Hiburan Rakyat is a traditional entertainment event held in Pasuruan City that showcases local music, dance, and cultural performances. It is a lively and colorful celebration that attracts visitors from near and far.",,,$,,,,,
1311,Kota Pasuruan,Prosesi Hari Jadi Kota Pasuruan,Budaya,4.2,"Located in Pasuruan City, the Prosesi Hari Jadi Kota Pasuruan is a festive celebration that showcases the rich culture and history of the city. Visitors can enjoy traditional performances, parades, and exhibitions during this event.",,,$,,,,,
1312,Kota Probolinggo,BJBR (BeeJay Bakau Resort),Wisata Alam,4.7,"BJBR (BeeJay Bakau Resort) is a beautiful mangrove forest located in Probolinggo city, offering stunning natural scenery and relaxing atmosphere for visitors to enjoy. It is also a popular destination for nature enthusiasts and eco-tourists seeking to explore the diverse flora and fauna of mangrove ecosystem in Probolinggo.",03355892001,https://beejaybakauresort.com/bjbr,$$,,,,,
1313,Kota Probolinggo,Pantai Permata Pilang,Wisata Bahari,4.5,"Pantai Permata Pilang is a beautiful beach located in Probolinggo city with clear blue water and golden sand, perfect for relaxing by the sea and enjoying the peaceful atmosphere.",,,$,,,,,
